loan_id,customer_id,loan_amount,interest_rate,start_date
LONJXZHGLYDK06G,CUSVI1BLN0ZH7TI,16944.21,13.02,8/12/2023
LONS4PVGDOJOANF,CUSX39LZB7AWDGQ,273064.99,8.4,6/25/2021
LON1FLS4GS886S5,CUSIKVK8ACVX4VB,212591.32,9.13,8/21/2022
LON3BR80HAAA5K9,CUSW8ZX5ZB09T2B,82897.56,3.62,8/3/2024
LONIPZUSL3SDV8T,CUS0CQ10W69EAQJ,105787.96,14.43,1/11/2019
LONVUEOG5Y8OLAX,CUS9FV7YG5E2P7H,85105.92,3.78,10/2/2023
LONCY9EPPMX1CKZ,CUS102HOYIGT16G,19835.8,7.81,2/13/2022
LONM4FOY47TYV6B,CUSD1D364EA2PCI,93546.85,4.48,4/29/2025
LONV0W7SOPK5JIB,CUS8U587TE583VV,282253.18,5.34,6/17/2025
LONNDWY8BBHN2OU,CUSGI6HBFVTV3GT,127588.19,5.85,11/27/2022
LONKJDBRSG405NP,CUSGVG3033A3KX0,228454.23,2.38,11/15/2025
LONRAJAX23TNX90,CUSNKCOCZJHS8V2,175495.62,4.65,5/17/2025
LON76DZAWL094FI,CUS26ER86121GZI,280136.76,2.91,12/9/2022
LONQXGKVVE8B1AC,CUS0TJAU90FX86K,53632.47,5.3,2/7/2022
LONC7JERL6IDSEC,CUSE2QSWQLY5W6U,138631.9,3.8,8/10/2021
LONKWK8P6Z2LVZ9,CUS6X502C0STUO9,283161.58,10.95,8/8/2020
LONU67Q8EW2ICF3,CUS84VXIC5JXJ9W,297074.5,12.4,5/7/2025
LONFAU44MPETMWJ,CUSLOB2ZGPKVIJD,38507.99,12.98,4/15/2024
LONGCS2E1S7EZ3P,CUSFEOEKQ72R2W4,125841.64,14.44,2/11/2025
LONMD2SF6HUUPLZ,CUSXIPC5TRLY01L,195487.96,11.22,7/28/2023
LONNOFDTH1XQ9VL,CUSJZMRHP5NXZG8,4264.48,2.36,1/8/2024
LON1FZJQ2TP87KE,CUSNUANE1Y7ZHDO,67956.2,9.69,9/30/2024
LONOIJNPOFNPHN2,CUSX5L5TW91UHO0,291518.67,10.91,10/18/2023
LON34WGZKBCPGUQ,CUS8NXW97JOFIUR,80979.07,9.58,3/6/2025
LONTUWC5X8J6ER7,CUS2OMOJPGS1HID,204698.65,3.68,7/9/2023
LON61IBDN9L3GHZ,CUSZ79GKB6R576E,114923.81,11.04,10/20/2025
LONWTRZSN2B1HU3,CUSVWFKZFJJ719Y,85197.48,11.9,1/14/2021
LONLAF1B9IPF2YY,CUSH80R4OTPCF5P,211441.08,2.31,7/23/2023
LONVNQPDOP4HOBL,CUSYCUWNDVEFF0Q,184606.25,4.1,10/13/2025
LONSN7SR109664B,CUSN7Q6DE7UAXIR,124801.82,12.6,1/26/2021
LON71NR80JFHKQI,CUSHBWGNBQR715B,97850.76,2.54,1/13/2023
LONWE7RQY3SUABK,CUSIRAC9FBX09XP,121503.49,8.84,4/25/2020
LONFFSZYWJKC4DT,CUS4B4GKORI9FUA,146233.94,14.55,12/31/2019
LONCAU7NJ5E676S,CUSXU1SRDV1L303,34705.98,10.57,2/18/2020
LONJC6ISBZCU085,CUSG36NX1B0WBF0,21924.96,5.23,10/14/2022
LON2WCD9AF48WQW,CUS5FKCXNEJL2N5,23850.75,10.45,1/30/2021
LONWQ7M1PCHFL2B,CUSYDRUP3CQGS66,204501.23,7.46,12/21/2024
LON81CQCIL4GXR0,CUS0LMCAKHDEN2E,60082.59,10.09,10/2/2019
LONI0TY6S5IH4FY,CUSO0NX8NPL40L2,217871.85,14.54,8/23/2025
LON8I3FVNWAWIX9,CUSP1GC3LHOG1LR,89235.27,7.58,7/30/2021
LONVQ83Z55BLB6E,CUSCHITPF28IKAB,272462.49,3.08,12/16/2025
LONMHXZC986B19K,CUSWNMUJ9QHDOBG,40170.13,8.49,7/31/2019
LON89GHZEKIDOV9,CUSZY74BPXA8KTF,139406.92,9.64,10/30/2020
LON5PYCDJ1W01SB,CUSNBH9QLHDQD0K,133054.79,14.82,11/19/2019
LONY1UHGHWU55A3,CUSIE7KTXGCTFYY,30924.4,9.83,5/10/2021
LONYLIDPDC0116A,CUSKK71PT3APQNR,74752.31,6.94,4/9/2021
LONC0U64WUYVYCN,CUSC3GY45SHZ529,92089.18,9.07,2/11/2021
LONCDFZNCRM45NW,CUS64EEZWSCR0BG,81885.3,3.99,2/17/2023
LONMLQFKHZUBRDG,CUS52XRERPF97TD,237369.74,8.39,4/15/2024
LONJCLCDQ4FVS2V,CUSK26KPZA2QCX6,144939.25,7.21,8/20/2022
LONZEQJSYC0CB5Z,CUSTKQOK8YBF6BL,78928.58,12.97,7/19/2021
LONIEDUTXYQ5KJ1,CUSLS8SOTTO6YHG,43326.04,2.73,4/8/2023
LON3R91H1RNSP9Y,CUSYYK6OM70WJ2N,257344.7,10.99,10/10/2023
LONC54TC1216BL6,CUSAS0O5DGRX0B3,84432.09,5.07,2/10/2022
LONFO03ALQB1DMB,CUSX24L3NV7IY0K,44852.65,2.27,7/8/2022
LONXR2RO50UOEVA,CUSUFHW8WLVA02D,115538.22,11.79,1/23/2023
LON8FU6RECH3GEG,CUSW150SHN3XHFH,136607.49,11.25,10/8/2023
LONRYAN6UV7YWCR,CUS6A6NJHEEK2VK,216221.08,4.22,8/30/2025
LONYZI44Q34HS87,CUSV3K89ZNNEWB0,30724.74,14.78,8/7/2020
LONW23K5RQOVTAZ,CUSDRW4BKMIHRFT,265442.75,8.76,8/18/2025
LON5K6CZFDS6SV2,CUS57AUKHQNZJNN,293719.04,14.81,12/1/2020
LON4ILA2AE43JV4,CUSF6HIWZ9AYX2U,203042.3,5.48,2/15/2020
LONC1DIRMCGRI5S,CUS2JCKRGNISSM3,28903.16,5.38,2/7/2023
LON6BWPGVQH1RM7,CUS9OZ7G108KIHK,51828.83,10.05,11/21/2020
LONIQO9AYQ32DUO,CUSBQQ6YM1YB7ML,5884.7,12.74,8/13/2019
LONH710KNS3SSNI,CUSOIOO54PFYFSL,261714.23,7.24,3/11/2023
LONORTN4DY8TM01,CUSGB9LPR1QUW10,168044.85,7.34,7/3/2021
LON4Y4U01A1WGX5,CUSMYYZCEACU0ON,17906.91,14.39,10/7/2022
LONC9YBJTQOWSNT,CUSGRPPV5K0GDIC,197588.5,12.76,2/4/2021
LONZA5OT0FJRCI7,CUSIW3Y8Y920KYC,9862.3,7.4,7/20/2020
LONIZMIY4EOELVF,CUSB9YV26GEB5XF,54928.95,2.38,2/5/2019
LONPK6SSS33ZPNO,CUS2QW7M4V5DE3B,169168.44,5.51,10/15/2020
LONL6YMSLBD4TQU,CUS66ACGW3EY8XU,225276.97,7.14,2/15/2022
LON93IZZIM8DCZ2,CUSD9TBVGMVOA43,149471.25,6.1,1/14/2025
LONI3H9IZ9X38IZ,CUS0R4PDDSZSKDY,128623.33,11.45,2/25/2025
LONDUP53PO6SKWQ,CUSFWOOTHED6JYW,57176.14,11.17,8/7/2021
LONHT9YTW92AQ7P,CUSUIHBQHA5TIN7,172037.59,2.41,12/8/2023
LONTACP2PY3XSEA,CUSHS0UQI33U9NU,178442.11,11.11,2/3/2022
LONO045D6FPZ1RT,CUS0F1FUBNUMC9T,77158.72,11.99,3/18/2019
LON8G2DC5USB3F0,CUSYLBJ2N2T5QCQ,93074.47,12.28,11/12/2021
LON3WKA1A8ESAWS,CUSP6C37Q5DKP0X,64892.23,6.46,10/28/2022
LONEG3L4GWU1FKR,CUSDJDQOVAX6QXD,129530.52,7.44,2/16/2020
LONRMB71Z10LT1H,CUSN6HQ89FWD30K,157295.1,10.59,4/24/2024
LON44KJ7CW0UXJI,CUSAQY81T28KMCB,176478.6,4.47,2/10/2021
LONJNFTR45GT8WW,CUSYS0W154HIRK5,62253.62,5.97,11/24/2019
LON1HNTJVOQI1EK,CUSSAFATUNRYF85,229263.97,3.12,3/10/2023
LON0EFMG4LZWH2B,CUS1T9TE6NJUBTR,249920.4,6.54,8/19/2025
LONYYJJ6PX8YY5D,CUSFK2PORF2M6T8,232750.17,11.91,4/2/2019
LON8TXSY1S8SFJO,CUSRNGW8N6OFFTW,175920.63,4.99,11/5/2021
LON4G1J0LDBEIKT,CUS6UL6CM2IWAPJ,293962.54,3.45,9/11/2022
LONS6U4WOFB6HSQ,CUSOP30JBE93SRU,113321.24,2.23,8/15/2022
LON3MM3MXTPIK2S,CUS3LUSXF6B44UR,213831.21,12.67,5/7/2020
LON35MDBESIHQI1,CUSCDIEBZMKYJX5,263693.06,2.5,9/28/2021
LONJCZ9DYA9I3WO,CUSG0ZI8GICDDP2,129282.88,3.16,12/7/2024
LON57I4NEWZNGPH,CUSX9RBFYG1TJB5,197158.32,13.59,8/17/2023
LONMGPK5O2XDNJ9,CUS9VUL5Y41LWS6,18311.6,7.69,7/21/2023
LONUZ6ZXJPFI8FQ,CUSB5YAXRL3R8K2,277978.81,9.8,4/19/2022
LONG5OZVMUAGLH9,CUS9UCG1VDQYPPC,224575.24,5.52,10/18/2019
LONV515H94LV88J,CUSDWAL88SRYJED,87803.95,12.5,9/27/2023
LOND7VC61K7E18Z,CUSLGCYBNFTT41A,180818.4,8.02,7/12/2024
LONZ2PTPQ0KARVI,CUSOPLJ1RY8MSDA,256572.87,14.46,7/27/2020
LONC7L8CFIVS1JX,CUSAITNWZ539IZX,255728.55,2.32,12/28/2022
LON0LNR3IXEX8V5,CUS1L54F02KZPLI,90608.4,3.16,3/30/2023
LONU8K98RX70UGJ,CUSFK0T9H8MH1WD,49158.81,6.19,10/18/2024
LONBNTYKILQLQ74,CUS1X4B6NPNS8XS,281099.2,9.19,9/22/2024
LONK7LCLUBR1Y48,CUSOPVWL5FD0GGR,69128.36,13.88,12/17/2022
LONDJ5OPKDICHVJ,CUS22BYB5NX98N3,226136.56,4.96,9/10/2021
LONGWJ9MZQ4K67W,CUSMS5HWX7Q9ED8,99216.91,6.27,8/5/2020
LONXLK8IPO7MJJZ,CUSWSOSEF5LALPJ,14483.58,7.21,10/13/2019
LONWY08SHZIKNUH,CUSJI9PMA3LBN9Y,94462.81,12.96,6/24/2019
LONN1ZCPIDMF6VR,CUSYMNGJODUKFKZ,273056.66,6.26,7/6/2024
LONX18Z4GZZ7L83,CUSA80YYCOIABKN,286987.45,5.64,1/7/2021
LONMM6IFE3DMIZ6,CUS60H8JE4QEKTE,69803.05,13.11,10/30/2024
LONXP3JU280IX7Q,CUS87PUOY8Z39NH,208966.01,12.74,6/26/2021
LONF1N2BQE46SPD,CUS3RKIHEHXOL4W,137963.88,7.9,1/2/2024
LONP4NRR8SZIW6A,CUSMZ7S52WY7TI8,292008.03,11.14,5/1/2025
LON1OJNIGFQBJPS,CUSJP6MKT7S1GD1,181379.78,5.22,7/25/2021
LONZIFHKMB27AJK,CUSNSCX5ZSKHOLB,230293.19,3.88,12/17/2020
LONVTXRHEM89VV6,CUS5UT9N8EB8S4O,108751.91,6.19,3/1/2021
LON5ODCKB3FNLWO,CUSMWHZ5BKR4EA9,169610,3.27,8/18/2024
LONIYF4HAX76UL3,CUSAN8NTDWKIO93,138755.24,11.82,2/7/2019
LONHNA5YSEBVW92,CUSFJ7HLVTJYQRY,81648.62,5.35,6/3/2024
LON469BT2MNSY00,CUSHCORQUAAH5H0,210647.05,3.01,12/9/2024
LONPESLH3ZP6TPV,CUS2GS9SWDC60AQ,223822.11,11.04,12/17/2019
LONXL6O6PC1B4YW,CUSQUXLGZTLPQ13,240811.07,5.83,3/30/2023
LONRXZP032IEYHW,CUSIO0YE90LP4YK,125975.81,8.14,8/15/2019
LONIB3L2HV005AK,CUS99N7TCATPLX3,28965.61,12.78,11/11/2025
LON4B5V8LDC0TQ9,CUSRVXQ51WHAL10,22905.73,11.08,11/27/2025
LONNGJEAMI5V3T1,CUSG5JTVO9G0OCM,91566.35,11.53,10/3/2019
LONQAWFEEPJQY2O,CUSP2FK1ZRO8GTV,88891.74,13.93,5/18/2023
LON423ZIAPPE89H,CUSSTQBBYBW8717,184558.22,8.13,11/22/2020
LONRWUFUA67RSOA,CUST4A47UH1B159,114768.51,6.39,3/9/2020
LONNKPZOYV5P8AD,CUSP272R6O3X1YA,105422.68,3.93,10/5/2021
LONAS19073ZN6KU,CUSBUB45EJMW6YR,91242.6,2.34,11/14/2024
LONPELHFRYOKA44,CUSDVMBO4KF9OQK,67887.55,5.24,5/16/2023
LON6YUKWFF33TZJ,CUSTIBGY1DV3D87,103170.68,8.28,7/11/2019
LONGKM1VSY39SBJ,CUSFH7TI5EM3PVY,217996.51,11.27,9/17/2019
LONTSDYP6TSNRL5,CUS1PUQGDTWMJDI,175633.53,9.85,1/1/2021
LONGMWGY17IW37H,CUS144XHYM5AC06,153592.99,11.95,3/10/2021
LONO6I1L9PLYQU6,CUSGPA9PC4O7PCO,12008.64,4.64,12/15/2021
LONPYZ1JFAXQCV8,CUS7HRCERUJK6F5,196997.34,14.38,9/15/2021
LON4EUSDH6P3YE0,CUSA4800HERSOSP,228635.21,13.82,2/15/2022
LONKFBG4EPH77JZ,CUSMAWA2HGKYE5Z,156467.65,2.37,12/26/2025
LONT4C3Z02NYNTV,CUSU4MAKY7XNXLV,273555.57,8.06,11/21/2020
LONCYN6KRBO1QDB,CUST73UAIFMUGM9,35777.65,6.22,3/17/2020
LONHTRUGU8XCTEQ,CUSGG0ICF3ATTJ4,209138.45,14.47,7/4/2022
LONY9LNNPNJ6ESA,CUS6CF4NL1G355C,242787.12,11.69,12/28/2023
LONXKHZQIYWTVW3,CUSAP6B5TSHF9WI,296681.59,7.92,1/7/2022
LON9417GLHZ2SJO,CUSVVP8EKQ4LF69,1490.95,7.19,6/22/2019
LON85L5BJQ2UZKL,CUSOK9BSQPX8I2T,224641.45,11.48,11/4/2021
LON31VXGWJFWA9Y,CUS5ZR2KZ0D78XP,52921.52,12.11,7/5/2021
LONIT4JFQ5HR9IK,CUSOC9M4OLOSPEZ,4653.6,13.66,4/24/2019
LONFQN083ORYS0A,CUS1QS2JHIHYUQB,39505.15,13,3/9/2023
LONLO01HMBLNFYI,CUSHF07273VCFHD,173801.76,3.15,6/19/2019
LONZXDXJJV9NYUX,CUSD8PZME9RJ4WP,261018.57,13.22,11/7/2022
LONSZMNSENQK7CO,CUSRF3NAPLGW1XL,1197.43,10.92,4/7/2020
LONC2PPBSHRFE9W,CUSTGOQP46N550J,7446.16,3.51,8/17/2020
LONW6C3YH5R68FL,CUS2LX5K637GTX7,138497.02,4.31,5/16/2025
LONGBXHC8DS8E78,CUSLVZF3B9AU2Q1,14412.8,11.55,7/19/2021
LONX5FT0YMCA4UW,CUS7YHTJOECXOHK,50729.5,5.25,7/28/2020
LON66DPHERO63DL,CUSUW04E7BG2PN0,3465.09,6.51,12/4/2020
LON571LLC1XYZOR,CUSQ37795Q9K8UO,283682.81,12.95,11/3/2021
LONZMYV2VYAF7QT,CUSDGIMQ1OWGQ9C,219825.31,4.98,3/22/2021
LON1RGHGLP9R7MF,CUS5QWQZL6BYX90,167753.25,3.89,2/4/2023
LONMOPUAZT43OP2,CUSJOABBUBOCDDG,18502.82,2.51,10/1/2024
LON95P7ZPQXFVP6,CUSOEOKFBQREH4A,127679.87,10.88,3/3/2022
LONY0PNPSA5SJPH,CUSHQT03DSN049L,86824.04,2.41,2/1/2024
LONO0TCVL87BJ0U,CUSRCS8J6E0OKPL,182198.08,2.03,8/18/2019
LONJI2UWJ9O4FSO,CUS0Q3Q5KOATJ9W,210637.44,7.57,11/4/2024
LONFLJWSFKXQL4D,CUSPPL7LIMI9IMW,92861.46,12.02,7/9/2019
LONVCT0GEAEHZFL,CUS8F4EV7AR51VA,114774.38,11.66,3/31/2023
LONOMBY32753T8M,CUS0UA4RZABH3VE,144350.11,6,11/30/2019
LONXZ5SM4ZDWRTZ,CUSNVT65L860QUW,291647.5,14.65,8/23/2023
LON657FYVKT8VC2,CUSNHJ534E0VXGZ,124471.55,9.07,12/26/2020
LONZV38NIR1X6QV,CUSYVCBSMVZ141Q,112460.61,7.42,9/7/2020
LONZ3QK4YE6NJG5,CUSW5199R0699HB,30976.77,7.17,2/14/2022
LONHHWLNB68D7JY,CUSKKT8IG4M05PP,114776.4,12.67,1/30/2024
LONGJNKNN642L06,CUSF09GTR1R0ZK2,93469.78,3.42,1/15/2024
LONK3LJ6CPSR5SW,CUSPFRNLH392O2B,52643.33,9.26,4/16/2021
LONAE3B574DH6OR,CUSUNJMAQU5TUBV,294876.45,6.58,6/24/2023
LON1HRG32FETIN7,CUS0U2YU6GCO77U,219221.81,8.9,7/21/2019
LONCMLFVW6CUXXC,CUSFXYUC7VVEG6U,53148.86,13.19,7/19/2021
LONUYJ9QAWQJ04B,CUSLZY4DN9MX09E,260465.08,7.17,12/14/2023
LONPZSF0VCU5S5F,CUSJX4X3X91Z4Z5,186963.63,8.03,10/6/2023
LONWY55V3SY6046,CUSXG76VHEDI6SU,145738.24,8.6,10/14/2019
LONVYU7ILNH53R1,CUSTE4XTOI5OPZS,298062.47,12.62,4/17/2024
LONAMB440BFM9LB,CUSB42P31OGWRVZ,254224.89,4.14,2/21/2019
LONS659DSB22Y93,CUSUBWAMCE64Q9R,95696.31,6.35,10/23/2024
LONU4AQSQX0YMWT,CUS62TXRWHNQOQH,141692.4,13.1,7/1/2024
LONYKJEMXSJCWOY,CUSVGRARK3NRBG9,197219.95,13.78,8/9/2019
LONWPS61PTLOMV8,CUS0B2RHM2UCZSM,112035.37,2.14,12/4/2019
LONHR4EHPTI568F,CUSKA0DPZNYHQB8,9353.25,3.54,6/20/2021
LONAWKAFJ0JHOMF,CUSL3HTBM6TUFTK,214610.66,5.92,1/5/2024
LONZGEPA52L8I78,CUSWZ76E5RVBQNY,60863.36,11.41,4/18/2025
LON5D541SS1RGXC,CUSA2RVL90K3I5E,209541.4,12.26,1/7/2020
LONEYTDS0R7UX6N,CUS8T1JG1XV2W6C,215571.17,8.36,10/27/2019
LONCFQVRAU74RNF,CUS47VX96N89SWE,262433.14,12.46,1/2/2025
LONFQNQXWT2RB7R,CUSNLPJWKSDV7D2,233232.27,10.64,10/11/2021
LONH8WRQV7BGJLQ,CUS4N8J361VEF24,6858.2,8.27,2/2/2022
LON7SMW4GTAAQKJ,CUSMUH7TGMRFVAF,105060.47,4.26,2/14/2019
LONBH72YZO2BUKU,CUSBXX4KETIOY4T,88975.83,2.31,2/27/2023
LONJQAKKRADNYRR,CUS8E04PDTVCKYF,50115.94,13.75,4/3/2020
LONS77F627TD3OG,CUS6N5Z4XAI1VRF,10418.55,9.72,6/8/2025
LON81RV3E23U3ZQ,CUSAO6G5FRCZM2L,57671.19,7.34,11/26/2024
LON0ZH9UKDRNSG3,CUSEZOQLDSGWCKK,192117.52,13.92,1/11/2019
LON2YS26WMCQEK3,CUS5S5J9IW24L6Y,116449.43,9.94,4/29/2025
LONJOKQLWPXFNGX,CUSW57M1STJJYFW,237615.63,14.49,11/29/2024
LONK82RGMCELBKE,CUSC3F8Q8235686,223613.33,6.82,7/16/2023
LONQPVXW3QSY0FG,CUS5J7EI916GYAS,280344.76,11.51,8/28/2020
LONEZZYUT0AAZZW,CUSM7NV82Y4SX57,13577.2,12.07,6/22/2019
LON1BI5X3OC8DOF,CUSGVZ4ZOPC2FVS,134477.38,12.94,4/13/2021
LONZ6T54V77CQIL,CUSFX71HSPUKR3Z,250903.12,8.25,2/2/2019
LONBL3VT8NUA4QD,CUSDSGMCFO98CXG,212834.76,2.17,4/11/2025
LONVX9BT2JA7SR8,CUSNT0FNF3MK154,235523.98,7.04,10/13/2024
LONK5BMBT0524NC,CUSRU4I2IGPZVVK,143041.9,7.66,7/16/2025
LONM6JG7AMSKRZZ,CUS3SUHPXZN4WSL,124298.76,13.43,6/15/2024
LONNWZP06NC5HP5,CUSFA25XP993L5U,155767.15,9.15,11/17/2024
LONMWCTWW12SUH7,CUSSZQD5QGUUHY5,282991.79,7.14,6/23/2023
LONV5T1ZEWOYHSC,CUSMYXQEGRH50AW,48327.01,14.49,9/11/2023
LON3W6833M3XTCW,CUSMKNBQMY83C3X,172976.85,14.7,3/17/2024
LONI88GF5DCH722,CUSJ5Z2U7NR1WR6,99911.38,6.93,11/3/2020
LONAOPYUBMSXTW5,CUSMDE1RX26K9OU,34296.71,9.66,10/22/2024
LONREUFJARLSMPT,CUSCJ2RK7YD01FQ,287922.61,3.55,9/3/2024
LONJCOKN5A38F4C,CUSHXR9J2PXL8J6,165902.51,12.01,10/21/2023
LON8WAJMXGAZ7LA,CUSG5UGHNBJN2E6,105358.92,10.63,3/30/2023
LON26DWFZOKP0SU,CUSG5IEJWW6XN2O,9633.47,6.37,6/7/2024
LONQRJVQM47OUV3,CUSOBDMT293IFWS,248119.71,2.88,12/12/2021
LOND5RZCQRTSKEI,CUSM6JYS831KMIP,54200.15,8.54,10/1/2022
LONKIASHL4TSUZM,CUSEJ50RUROYCSG,293460.5,5.88,8/18/2024
LON9K8O2KQN7KNY,CUSHZIL6NYYC0UL,136937.56,2.61,12/30/2024
LONFX3JBM6P93AV,CUSNJ0RDXNYN0O1,77253.63,2.38,12/7/2020
LONNXKUAJDLQK4S,CUS3SAA6CFYQ0QK,20960.72,13.33,2/3/2021
LONLCS5NN8CSFRL,CUSE3AQQMRE0C02,196310,10.43,2/2/2022
LON8D6PKDK1KY0V,CUSB6Y6HRVAASKM,28746.07,5.47,4/7/2019
LON16K72AZSPBVJ,CUSUWM226L107XT,230626.07,6.95,3/12/2023
LONXVO9DOVXI9EI,CUSL9Z4KA9AK5L3,155899.49,11.88,12/3/2022
LONGG8FO1BRLZQR,CUSA9I5OB6LTKLU,289567.54,9.81,2/1/2020
LON1LJJ28V6HOFQ,CUSO1Y335MI2N1I,182290.17,3.24,8/8/2025
LONBPSB0VK59S7X,CUSHK7H09BCTB8Z,37810.74,11.93,1/10/2019
LONFPKNK6IXVH9K,CUS4HANKAAP71YG,194471.22,14.56,10/18/2020
LON2DS6220AGDF6,CUS1S6XO422QT5Z,77339.32,7.06,6/21/2020
LONYNMUCKWFCH3M,CUSKDMKL969JMT3,45024.08,8.46,2/19/2023
LONCCTLL0UXSI40,CUSKTEXOH4LPYFF,163225.21,6.38,6/11/2025
LONRXDR6DQCDG4W,CUS87P58HNHESFK,215413.46,3.67,3/20/2025
LONPLEBV6RI8LU5,CUSVI052U9AZ3CE,129534.74,2.3,5/19/2025
LON199L8T35VKGE,CUS98V7ZOOG7YHQ,97488.59,12.79,9/6/2021
LONL4J9BLE4EOUU,CUSA2RVL90K3I5E,57487.46,9.46,10/7/2022
LONPSFYYPZJ0LTD,CUSYCWS7WHGFIG4,205216.86,7.5,11/10/2020
LONCSCFYUYY0N5B,CUS4P3X8VVECJMY,189145.35,3.83,11/24/2020
LONNFQUGTTXOA8T,CUSNFU7WXVD2XMY,180650.8,5.78,7/24/2023
LONF3IMCJATMZQX,CUS6WPQILNQ0WIY,172289.75,6.45,5/25/2022
LONG7D9BJX27AWO,CUSX2Y5L3EOWR8J,73997.42,14.87,9/26/2024
LONBRDLPR0B4X0Y,CUSLAQFVKIFA9MK,11526.97,13.19,8/4/2019
LONEAZ1BQFACHBS,CUSGSMYXFJK09NG,131991.25,4.58,7/26/2025
LONUKVAQ714ASWB,CUSA2WPSEDZIMAH,285220.53,8.11,2/15/2023
LONTPWX8TZ0L77R,CUS49XNM3YZUSBW,145741.33,14.82,8/13/2023
LON8WXS596UX9JB,CUSWCD75TAGEB98,72073.28,12.39,8/23/2022
LONQ8E8SYCBOO47,CUSQ3MPBFF9HJKV,158553.36,9.69,10/19/2021
LONTLB6IRFCRLK6,CUSUY7EW1TMIK5Z,101162.12,11.01,3/23/2019
LONCB95E426I4NM,CUSSL5DTT4FLCOC,181853.52,12.32,10/2/2022
LONRZ62R7ZBKAOF,CUSRVN97Y8XLTNV,246267.15,12.1,4/6/2019
LONDEYVNU4B1OJX,CUSQ6KK9U8OIO8D,12155.64,7.76,2/4/2024
LON1GC5SCC91VKS,CUSVVWNH83FI4OJ,186340.35,5.94,10/13/2019
LONLTME7FIQSWMW,CUSFZK4OAXV8ZP8,257704.21,10.47,4/5/2024
LONK0BSUO0XP013,CUSBWIKOTCKEH5S,203954.87,5.53,6/10/2020
LONEIJMJPU21B6W,CUS66OY2SGJJUCX,85575.7,4.6,2/8/2022
LON7B21S64J4W0M,CUSY84FYPGPNEXX,164199.63,14.43,11/27/2023
LONULSLQ6B175AL,CUSA9WWZMCM8CWU,162360.67,3.05,3/7/2022
LONXOSIY48ZV63Z,CUSZOCZ4IKOE8IN,70495.5,12.1,11/19/2025
LONQ5CXKPDM9ILF,CUS5DTMOAK3ZAEP,192935.81,3.45,9/28/2025
LONZX1C4HAVSC3E,CUSJR0516B18QXW,3391.09,8.49,4/25/2023
LONKTYMGIG3P56N,CUSTCQFBVQ2VWQU,240622.85,13.18,10/23/2022
LON6XG8796E7NMG,CUSMWHVJDLRNGFB,202651.83,2.73,10/29/2021
LONCIHDG1MSN7QG,CUSO75CHY2S2EY7,79813.89,12.23,7/15/2019
LONAES3JJKF0OYJ,CUSSSO707CM6PX6,178433.63,13.9,12/21/2022
LONGFJTVIBGSG7V,CUSI0UBP8W6MB45,256062.1,13.94,5/25/2023
LON841280NL51RE,CUSTTWC67KRFSEO,264311.1,7.05,7/24/2019
LONV6LJ75L8WFAO,CUSDWU19DHA46LI,264784.03,13.15,1/15/2021
LONQEY5LK1GM3WW,CUS2QLO9E23JLH8,215677.02,11.31,2/4/2023
LON5GIR8T84GW2C,CUSDTNPGOR1OPAR,37839.99,5.77,3/14/2023
LON9D19SGLR8Q2W,CUSPYB0BUVVHR9D,77406.87,14.26,1/2/2023
LONRXX2A87VFTLO,CUS8OPU78ZLNIMR,184683.89,2.11,5/22/2023
LONEFL63TIHORPR,CUSZHGACSLU6VRW,192497.56,7.34,3/19/2021
LONVKO3E8LZQ15T,CUSIAWDP5KE8Z5A,171133.42,6.84,11/20/2024
LONMUD927UUTJ7X,CUSPE88MZ4SS960,244082.79,13.55,10/11/2025
LON2CQOC8SVPTQL,CUSOR63OYBNFWD3,165476.04,9.69,7/4/2021
LONGEJSL1FTSJ32,CUSKBZO3AWXMIDO,27420.3,9.01,12/25/2021
LON5R9DC7CRR3FN,CUSKVEQZTZ4L2QT,20782.42,4.92,12/20/2019
LONAM0A02UCSW41,CUSYXIF3WDX6OQE,141477.36,13.57,4/1/2025
LON3BBC2N0V52HG,CUS8PXOHQSMY7BT,36063.75,14.84,4/9/2023
LON11JJVF38M5PH,CUS4GMW2QAPJSDQ,251306.17,4.52,3/10/2023
LONLPDLVJWLV0MZ,CUSGOBSUVBYIHX4,29730.3,10.64,3/10/2025
LON5NWRTAF2WDUC,CUSJ41QERCDAXFP,76737.25,2.98,2/16/2021
LONEXAG9N2H39PY,CUSCMBLEPSO1GS5,277960.18,13.9,3/15/2019
LONIEDIYIL2IY6J,CUSNFQAGRYZELSL,37126.15,4.62,2/23/2020
LONRYTMHWFLZ6XR,CUSIXS9AZD0XBKK,161574.97,2.48,8/5/2022
LONPPO3LO8WWTFM,CUSRTIWLXZ6B0DO,60135.14,3.23,2/14/2023
LONRWEJ7FWWUYA8,CUSVF8QFBHNTIUW,226745.41,3.09,6/6/2023
LONZXO42OIYC4SF,CUSGBI6HM8VU8LI,256956.85,10.26,5/10/2023
LONZ6Y40G9ENN1R,CUSL81XR6KJYRNU,197275.67,14.61,9/5/2020
LONHMKYBGQDJTF8,CUS1HYSYU2N6P4R,222126.06,10.78,9/2/2022
LONSEXOLRMLNAIC,CUSATNCRU3I16R0,100430.08,7.7,11/5/2019
LONF4Q1WKTLYP5M,CUSE9ECNAJ6ZPVF,107538.46,10.18,12/23/2019
LON15VOAPUMY7GN,CUSVXTZO8YMD4IH,13316.54,11.15,6/24/2022
